deputado,partido,municipio,classe_destino,votos,pct_votos,valor_empenhado,pct_emendas
DEPUTADO DAL,UNIÃO,XIQUE-XIQUE,DENTRO,12,0.01,0.0,0
DEPUTADO DAL,UNIÃO,CICERO DANTAS,DENTRO,12,0.01,0.0,0
DEPUTADO DAL,UNIÃO,JITAUNA,DENTRO,12,0.01,0.0,0
DEPUTADO DAL,UNIÃO,BOM JESUS DA SERRA,DENTRO,12,0.01,0.0,0
DEPUTADO DAL,UNIÃO,DARIO MEIRA,DENTRO,12,0.01,0.0,0
DEPUTADO DAL,UNIÃO,BONITO,DENTRO,12,0.01,0.0,0
DEPUTADO DAL,UNIÃO,BIRITINGA,DENTRO,12,0.01,0.0,0
DEPUTADO DAL,UNIÃO,RIO DE CONTAS,DENTRO,12,0.01,0.0,0
DEPUTADO DAL,UNIÃO,RIACHAO DO JACUIPE,DENTRO,11,0.01,0.0,0
DEPUTADO DAL,UNIÃO,ANDARAI,DENTRO,11,0.01,0.0,0
DEPUTADO DAL,UNIÃO,UNA,DENTRO,11,0.01,0.0,0
DEPUTADO DAL,UNIÃO,RIO DO ANTONIO,DENTRO,11,0.01,0.0,0
DEPUTADO DAL,UNIÃO,PINDAI,DENTRO,11,0.01,0.0,0
DEPUTADO DAL,UNIÃO,SERRA DOURADA,DENTRO,11,0.01,0.0,0
DEPUTADO DAL,UNIÃO,MANOEL VITORINO,DENTRO,11,0.01,0.0,0
DEPUTADO DAL,UNIÃO,PAULO AFONSO,DENTRO,10,0.01,0.0,0
DEPUTADO DAL,UNIÃO,VEREDA,DENTRO,10,0.01,0.0,0
DEPUTADO DAL,UNIÃO,SAO DOMINGOS,DENTRO,10,0.01,0.0,0
DEPUTADO DAL,UNIÃO,JANDAIRA,DENTRO,10,0.01,0.0,0
DEPUTADO DAL,UNIÃO,PLANALTO,DENTRO,10,0.01,0.0,0
DEPUTADO DAL,UNIÃO,CALDEIRAO GRANDE,DENTRO,10,0.01,0.0,0
DEPUTADO DAL,UNIÃO,SANTALUZ,DENTRO,10,0.01,0.0,0
DEPUTADO DAL,UNIÃO,CRISOPOLIS,DENTRO,9,0.01,0.0,0
DEPUTADO DAL,UNIÃO,ITAPEBI,DENTRO,9,0.01,0.0,0
DEPUTADO DAL,UNIÃO,PIATA,DENTRO,9,0.01,0.0,0
DEPUTADO DAL,UNIÃO,QUIJINGUE,DENTRO,9,0.01,0.0,0
DEPUTADO DAL,UNIÃO,ITAETE,DENTRO,8,0.01,0.0,0
DEPUTADO DAL,UNIÃO,IUIU,DENTRO,8,0.01,0.0,0
DEPUTADO DAL,UNIÃO,PIRITIBA,DENTRO,8,0.01,0.0,0
DEPUTADO DAL,UNIÃO,CATOLANDIA,DENTRO,8,0.01,0.0,0
DEPUTADO DAL,UNIÃO,ITAJU DO COLONIA,DENTRO,8,0.01,0.0,0
DEPUTADO DAL,UNIÃO,OUROLANDIA,DENTRO,8,0.01,0.0,0
DEPUTADO DAL,UNIÃO,ITAPE,DENTRO,8,0.01,0.0,0
DEPUTADO DAL,UNIÃO,WANDERLEY,DENTRO,8,0.01,0.0,0
DEPUTADO DAL,UNIÃO,COARACI,DENTRO,8,0.01,0.0,0
DEPUTADO DAL,UNIÃO,BONINAL,DENTRO,8,0.01,0.0,0
DEPUTADO DAL,UNIÃO,JOAO DOURADO,DENTRO,8,0.01,0.0,0
DEPUTADO DAL,UNIÃO,TANQUE NOVO,DENTRO,7,0.00,0.0,0
DEPUTADO DAL,UNIÃO,MAIRI,DENTRO,7,0.00,0.0,0
DEPUTADO DAL,UNIÃO,URUCUCA,DENTRO,7,0.00,0.0,0
DEPUTADO DAL,UNIÃO,APUAREMA,DENTRO,7,0.00,0.0,0
DEPUTADO DAL,UNIÃO,SANTA BARBARA,DENTRO,7,0.00,0.0,0
DEPUTADO DAL,UNIÃO,IBIPITANGA,DENTRO,7,0.00,0.0,0
DEPUTADO DAL,UNIÃO,NOVA REDENCAO,DENTRO,7,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ITARANTIM,DENTRO,7,0.00,0.0,0
DEPUTADO DAL,UNIÃO,IRAQUARA,DENTRO,7,0.00,0.0,0
DEPUTADO DAL,UNIÃO,WAGNER,DENTRO,7,0.00,0.0,0
DEPUTADO DAL,UNIÃO,BREJOLANDIA,DENTRO,7,0.00,0.0,0
DEPUTADO DAL,UNIÃO,SANTA CRUZ DA VITORIA,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ITORORO,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,UMBURANAS,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CAMPO FORMOSO,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CANUDOS,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,SAO JOSE DO JACUIPE,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CAEM,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,NOVA CANAA,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,MADRE DE DEUS,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,NOVO HORIZONTE,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,MANSIDAO,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,LAJEDAO,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,BARRA,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,AMERICA DOURADA,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ITAJUIPE,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,PRESIDENTE JANIO QUADROS,DENTRO,6,0.00,0.0,0
DEPUTADO DAL,UNIÃO,BARRA DO ROCHA,DENTRO,5,0.00,0.0,0
DEPUTADO DAL,UNIÃO,GONGOGI,DENTRO,5,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CASA NOVA,DENTRO,5,0.00,0.0,0
DEPUTADO DAL,UNIÃO,PE DE SERRA,DENTRO,5,0.00,0.0,0
DEPUTADO DAL,UNIÃO,SAO GABRIEL,DENTRO,5,0.00,0.0,0
DEPUTADO DAL,UNIÃO,BELMONTE,DENTRO,5,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CATURAMA,DENTRO,5,0.00,0.0,0
DEPUTADO DAL,UNIÃO,BOTUPORA,DENTRO,4,0.00,0.0,0
DEPUTADO DAL,UNIÃO,LENCOIS,DENTRO,4,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CONDEUBA,DENTRO,4,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CARDEAL DA SILVA,DENTRO,4,0.00,0.0,0
DEPUTADO DAL,UNIÃO,UAUA,DENTRO,4,0.00,0.0,0
DEPUTADO DAL,UNIÃO,FLORESTA AZUL,DENTRO,4,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CONTENDAS DO SINCORA,DENTRO,4,0.00,0.0,0
DEPUTADO DAL,UNIÃO,PONTO NOVO,DENTRO,4,0.00,0.0,0
DEPUTADO DAL,UNIÃO,TREMEDAL,DENTRO,4,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CANDIDO SALES,DENTRO,4,0.00,0.0,0
DEPUTADO DAL,UNIÃO,BARRA DA ESTIVA,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,UIBAI,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CANSANCAO,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,LAJEDINHO,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,IPUPIARA,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,LAMARAO,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,LICINIO DE ALMEIDA,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,VARZEA DA ROCA,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,GUAJERU,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,JAGUARARI,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,QUEIMADAS,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ITANAGRA,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ANTAS,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,TAPIRAMUTA,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,MORPARA,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,GENTIO DO OURO,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CAATIBA,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,FIRMINO ALVES,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CAETANOS,DENTRO,3,0.00,0.0,0
DEPUTADO DAL,UNIÃO,BARRA DO MENDES,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,SENTO SE,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,BELO CAMPO,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,PINTADAS,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,IBITIARA,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,FATIMA,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,BARRO ALTO,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ENCRUZILHADA,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,PINDOBACU,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CHORROCHO,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,IBIPEBA,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ALMADINA,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,SITIO DO QUINTO,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,BARRO PRETO,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,BURITIRAMA,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ABAIRA,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ITUACU,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ANDORINHA,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,JACARACI,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,NOVA FATIMA,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CAFARNAUM,DENTRO,2,0.00,0.0,0
DEPUTADO DAL,UNIÃO,AGUA FRIA,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ITAGUACU DA BAHIA,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,MACURURE,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,URANDI,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,TANQUINHO,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,NORDESTINA,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,SAUBARA,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,LAGOA REAL,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,VARZEA DO POCO,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,IBIQUERA,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,SOUTO SOARES,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,PARIPIRANGA,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,MAIQUINIQUE,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,MIRANTE,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,PIRIPA,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,MALHADA DE PEDRAS,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CANDIBA,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,BANZAE,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,IBICUI,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,GAVIAO,DENTRO,1,0.00,0.0,0
DEPUTADO DAL,UNIÃO,SEBASTIAO LARANJEIRAS,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,OURICANGAS,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,SANTA BRIGIDA,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,AIQUARA,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,MULUNGU DO MORRO,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CANDEAL,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,HELIOPOLIS,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,NOVO TRIUNFO,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,PEDRO ALEXANDRE,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,SANTANOPOLIS,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ACAJUTIBA,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,FEIRA DA MATA,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,MORTUGABA,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,JUSSARA,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CURACA,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ABARE,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,IGUAI,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,PRESIDENTE DUTRA,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,GLORIA,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,RODELAS,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ICHU,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CORONEL JOAO SA,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,CORDEIROS,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,ADUSTINA,DENTRO,0,0.00,0.0,0
DEPUTADO DAL,UNIÃO,FILADELFIA,DENTRO,0,0.00,0.0,0
GABRIEL NUNES,PSD,CAMPO FORMOSO,DENTRO,12950,9.35,0.0,0.0
GABRIEL NUNES,PSD,EUCLIDES DA CUNHA,DENTRO,11248,8.12,0.0,0.0
GABRIEL NUNES,PSD,OLINDINA,DENTRO,7150,5.16,0.0,0.0
GABRIEL NUNES,PSD,ITAMBE,DENTRO,6439,4.65,0.0,0.0
GABRIEL NUNES,PSD,FEIRA DE SANTANA,DENTRO,6216,4.49,0.0,0.0
GABRIEL NUNES,PSD,NOVA SOURE,DENTRO,5886,4.25,0.0,0.0
GABRIEL NUNES,PSD,SANTA BARBARA,DENTRO,4506,3.25,0.0,0.0
GABRIEL NUNES,PSD,CANUDOS,DENTRO,4479,3.24,0.0,0.0
GABRIEL NUNES,PSD,INHAMBUPE,DENTRO,4116,2.97,0.0,0.0
GABRIEL NUNES,PSD,QUIJINGUE,DENTRO,3806,2.75,0.0,0.0
GABRIEL NUNES,PSD,BANZAE,DENTRO,3687,2.66,0.0,0.0
GABRIEL NUNES,PSD,ADUSTINA,DENTRO,3678,2.66,0.0,0.0
GABRIEL NUNES,PSD,TEOFILANDIA,DENTRO,3513,2.54,0.0,0.0
GABRIEL NUNES,PSD,CONCEICAO DO COITE,DENTRO,3196,2.31,0.0,0.0
GABRIEL NUNES,PSD,ARACI,DENTRO,3143,2.27,0.0,0.0
GABRIEL NUNES,PSD,MORRO DO CHAPEU,DENTRO,2826,2.04,0.0,0.0
GABRIEL NUNES,PSD,CRISOPOLIS,DENTRO,2497,1.80,0.0,0.0
GABRIEL NUNES,PSD,CAATIBA,DENTRO,2450,1.77,0.0,0.0
GABRIEL NUNES,PSD,CASTRO ALVES,DENTRO,2168,1.57,0.0,0.0
GABRIEL NUNES,PSD,SERRINHA,DENTRO,2032,1.47,0.0,0.0
GABRIEL NUNES,PSD,HELIOPOLIS,DENTRO,1807,1.31,0.0,0.0
GABRIEL NUNES,PSD,SALVADOR,DENTRO,1687,1.22,0.0,0.0
GABRIEL NUNES,PSD,QUEIMADAS,DENTRO,1480,1.07,0.0,0.0
GABRIEL NUNES,PSD,NOVO TRIUNFO,DENTRO,1466,1.06,0.0,0.0
GABRIEL NUNES,PSD,SANTALUZ,DENTRO,1390,1.00,0.0,0.0
GABRIEL NUNES,PSD,SATIRO DIAS,DENTRO,1373,0.99,0.0,0.0
GABRIEL NUNES,PSD,FIRMINO ALVES,DENTRO,1334,0.96,0.0,0.0
GABRIEL NUNES,PSD,FATIMA,DENTRO,1314,0.95,0.0,0.0
GABRIEL NUNES,PSD,CANSANCAO,DENTRO,1227,0.89,0.0,0.0
GABRIEL NUNES,PSD,RIO REAL,DENTRO,1203,0.87,0.0,0.0
GABRIEL NUNES,PSD,CICERO DANTAS,DENTRO,1163,0.84,0.0,0.0
GABRIEL NUNES,PSD,SERROLANDIA,DENTRO,1065,0.77,0.0,0.0
GABRIEL NUNES,PSD,ANDORINHA,DENTRO,960,0.69,0.0,0.0
GABRIEL NUNES,PSD,MACURURE,DENTRO,935,0.68,0.0,0.0
GABRIEL NUNES,PSD,NOVA FATIMA,DENTRO,885,0.64,0.0,0.0
GABRIEL NUNES,PSD,VALENTE,DENTRO,868,0.63,0.0,0.0
GABRIEL NUNES,PSD,ESPLANADA,DENTRO,838,0.61,0.0,0.0
GABRIEL NUNES,PSD,ANTAS,DENTRO,830,0.60,0.0,0.0
GABRIEL NUNES,PSD,ENTRE RIOS,DENTRO,792,0.57,0.0,0.0
GABRIEL NUNES,PSD,BARRA DO MENDES,DENTRO,763,0.55,0.0,0.0
GABRIEL NUNES,PSD,RIBEIRAO DO LARGO,DENTRO,719,0.52,0.0,0.0
GABRIEL NUNES,PSD,UAUA,DENTRO,695,0.50,0.0,0.0
GABRIEL NUNES,PSD,MONTE SANTO,DENTRO,684,0.49,0.0,0.0
GABRIEL NUNES,PSD,AGUA FRIA,DENTRO,637,0.46,0.0,0.0
GABRIEL NUNES,PSD,VARZEA DA ROCA,DENTRO,634,0.46,0.0,0.0
GABRIEL NUNES,PSD,PLANALTINO,DENTRO,614,0.44,0.0,0.0
GABRIEL NUNES,PSD,JACOBINA,DENTRO,613,0.44,0.0,0.0
GABRIEL NUNES,PSD,TEIXEIRA DE FREITAS,DENTRO,560,0.40,0.0,0.0
GABRIEL NUNES,PSD,OURICANGAS,DENTRO,536,0.39,0.0,0.0
GABRIEL NUNES,PSD,FILADELFIA,DENTRO,527,0.38,0.0,0.0
GABRIEL NUNES,PSD,CANDEAL,DENTRO,518,0.37,0.0,0.0
GABRIEL NUNES,PSD,SITIO DO QUINTO,DENTRO,457,0.33,0.0,0.0
GABRIEL NUNES,PSD,BARRA DO CHOCA,DENTRO,421,0.30,0.0,0.0
GABRIEL NUNES,PSD,PARIPIRANGA,DENTRO,402,0.29,0.0,0.0
GABRIEL NUNES,PSD,IRARA,DENTRO,384,0.28,0.0,0.0
GABRIEL NUNES,PSD,CORONEL JOAO SA,DENTRO,360,0.26,0.0,0.0
GABRIEL NUNES,PSD,BUERAREMA,DENTRO,349,0.25,0.0,0.0
GABRIEL NUNES,PSD,BONITO,DENTRO,349,0.25,0.0,0.0
GABRIEL NUNES,PSD,JUAZEIRO,DENTRO,327,0.24,0.0,0.0
GABRIEL NUNES,PSD,REMANSO,DENTRO,323,0.23,0.0,0.0
GABRIEL NUNES,PSD,TUCANO,DENTRO,323,0.23,0.0,0.0
GABRIEL NUNES,PSD,PONTO NOVO,DENTRO,311,0.22,0.0,0.0
GABRIEL NUNES,PSD,ABARE,DENTRO,306,0.22,0.0,0.0
GABRIEL NUNES,PSD,CRUZ DAS ALMAS,DENTRO,285,0.21,0.0,0.0
GABRIEL NUNES,PSD,RIBEIRA DO POMBAL,DENTRO,257,0.19,0.0,0.0
GABRIEL NUNES,PSD,OUROLANDIA,DENTRO,253,0.18,0.0,0.0
GABRIEL NUNES,PSD,NORDESTINA,DENTRO,239,0.17,0.0,0.0
GABRIEL NUNES,PSD,ALMADINA,DENTRO,235,0.17,0.0,0.0
GABRIEL NUNES,PSD,VITORIA DA CONQUISTA,DENTRO,233,0.17,0.0,0.0
GABRIEL NUNES,PSD,ITAPICURU,DENTRO,211,0.15,0.0,0.0
GABRIEL NUNES,PSD,SAO DOMINGOS,DENTRO,210,0.15,0.0,0.0
GABRIEL NUNES,PSD,LAPAO,DENTRO,198,0.14,0.0,0.0
GABRIEL NUNES,PSD,JEREMOABO,DENTRO,190,0.14,0.0,0.0
GABRIEL NUNES,PSD,IRECE,DENTRO,184,0.13,0.0,0.0
GABRIEL NUNES,PSD,UMBURANAS,DENTRO,172,0.12,0.0,0.0
GABRIEL NUNES,PSD,ITIUBA,DENTRO,162,0.12,0.0,0.0
GABRIEL NUNES,PSD,CAMACARI,DENTRO,147,0.11,0.0,0.0
GABRIEL NUNES,PSD,SENHOR DO BONFIM,DENTRO,140,0.10,0.0,0.0
GABRIEL NUNES,PSD,LAURO DE FREITAS,DENTRO,135,0.10,0.0,0.0
GABRIEL NUNES,PSD,JEQUIE,DENTRO,129,0.09,0.0,0.0
GABRIEL NUNES,PSD,ALAGOINHAS,DENTRO,128,0.09,0.0,0.0
GABRIEL NUNES,PSD,BARRO ALTO,DENTRO,116,0.08,0.0,0.0
GABRIEL NUNES,PSD,CHORROCHO,DENTRO,106,0.08,0.0,0.0
GABRIEL NUNES,PSD,PAULO AFONSO,DENTRO,96,0.07,0.0,0.0
GABRIEL NUNES,PSD,CANARANA,DENTRO,93,0.07,0.0,0.0
GABRIEL NUNES,PSD,ITAPETINGA,DENTRO,87,0.06,0.0,0.0
GABRIEL NUNES,PSD,COARACI,DENTRO,87,0.06,0.0,0.0
GABRIEL NUNES,PSD,TANQUINHO,DENTRO,83,0.06,0.0,0.0
GABRIEL NUNES,PSD,RAFAEL JAMBEIRO,DENTRO,80,0.06,0.0,0.0
GABRIEL NUNES,PSD,JAGUARARI,DENTRO,77,0.06,0.0,0.0
GABRIEL NUNES,PSD,IPIRA,DENTRO,76,0.05,0.0,0.0
GABRIEL NUNES,PSD,JOAO DOURADO,DENTRO,75,0.05,0.0,0.0
GABRIEL NUNES,PSD,IRAQUARA,DENTRO,73,0.05,0.0,0.0
GABRIEL NUNES,PSD,MIGUEL CALMON,DENTRO,72,0.05,0.0,0.0
GABRIEL NUNES,PSD,IBITITA,DENTRO,69,0.05,0.0,0.0
GABRIEL NUNES,PSD,IBIPEBA,DENTRO,68,0.05,0.0,0.0
GABRIEL NUNES,PSD,CIPO,DENTRO,67,0.05,0.0,0.0
GABRIEL NUNES,PSD,URUCUCA,DENTRO,66,0.05,0.0,0.0
GABRIEL NUNES,PSD,MAIQUINIQUE,DENTRO,66,0.05,0.0,0.0
GABRIEL NUNES,PSD,AMERICA DOURADA,DENTRO,66,0.05,0.0,0.0
GABRIEL NUNES,PSD,ANTONIO GONCALVES,DENTRO,63,0.05,0.0,0.0
GABRIEL NUNES,PSD,LUIS EDUARDO MAGALHAES,DENTRO,61,0.04,0.0,0.0
GABRIEL NUNES,PSD,CAFARNAUM,DENTRO,61,0.04,0.0,0.0
GABRIEL NUNES,PSD,IBIRAPUA,DENTRO,60,0.04,0.0,0.0
GABRIEL NUNES,PSD,SAO GONCALO DOS CAMPOS,DENTRO,58,0.04,0.0,0.0
GABRIEL NUNES,PSD,ITABUNA,DENTRO,58,0.04,0.0,0.0
GABRIEL NUNES,PSD,ITORORO,DENTRO,58,0.04,0.0,0.0
GABRIEL NUNES,PSD,RIACHAO DO JACUIPE,DENTRO,56,0.04,0.0,0.0
GABRIEL NUNES,PSD,UIBAI,DENTRO,54,0.04,0.0,0.0
GABRIEL NUNES,PSD,PEDRO ALEXANDRE,DENTRO,51,0.04,0.0,0.0
GABRIEL NUNES,PSD,CANDEIAS,DENTRO,50,0.04,0.0,0.0
GABRIEL NUNES,PSD,SIMOES FILHO,DENTRO,47,0.03,0.0,0.0
GABRIEL NUNES,PSD,BIRITINGA,DENTRO,47,0.03,0.0,0.0
GABRIEL NUNES,PSD,SENTO SE,DENTRO,45,0.03,0.0,0.0
GABRIEL NUNES,PSD,BARROCAS,DENTRO,44,0.03,0.0,0.0
GABRIEL NUNES,PSD,XIQUE-XIQUE,DENTRO,43,0.03,0.0,0.0
GABRIEL NUNES,PSD,LAMARAO,DENTRO,42,0.03,0.0,0.0
GABRIEL NUNES,PSD,MARACAS,DENTRO,39,0.03,0.0,0.0
GABRIEL NUNES,PSD,MACARANI,DENTRO,38,0.03,0.0,0.0
GABRIEL NUNES,PSD,BOA VISTA DO TUPIM,DENTRO,38,0.03,0.0,0.0
GABRIEL NUNES,PSD,MIRANGABA,DENTRO,37,0.03,0.0,0.0
GABRIEL NUNES,PSD,CAPIM GROSSO,DENTRO,36,0.03,0.0,0.0
GABRIEL NUNES,PSD,ICHU,DENTRO,36,0.03,0.0,0.0
GABRIEL NUNES,PSD,IACU,DENTRO,35,0.03,0.0,0.0
GABRIEL NUNES,PSD,CURACA,DENTRO,35,0.03,0.0,0.0
GABRIEL NUNES,PSD,SANTO ANTONIO DE JESUS,DENTRO,34,0.02,0.0,0.0
GABRIEL NUNES,PSD,MADRE DE DEUS,DENTRO,34,0.02,0.0,0.0
GABRIEL NUNES,PSD,RETIROLANDIA,DENTRO,34,0.02,0.0,0.0
GABRIEL NUNES,PSD,ILHEUS,DENTRO,33,0.02,0.0,0.0
GABRIEL NUNES,PSD,CORACAO DE MARIA,DENTRO,33,0.02,0.0,0.0
GABRIEL NUNES,PSD,ANTONIO CARDOSO,DENTRO,32,0.02,0.0,0.0
GABRIEL NUNES,PSD,GUANAMBI,DENTRO,32,0.02,0.0,0.0
GABRIEL NUNES,PSD,MULUNGU DO MORRO,DENTRO,31,0.02,0.0,0.0
GABRIEL NUNES,PSD,SANTANOPOLIS,DENTRO,31,0.02,0.0,0.0
GABRIEL NUNES,PSD,CALDEIRAO GRANDE,DENTRO,31,0.02,0.0,0.0
GABRIEL NUNES,PSD,DIAS D AVILA,DENTRO,30,0.02,0.0,0.0
GABRIEL NUNES,PSD,CENTRAL,DENTRO,30,0.02,0.0,0.0
GABRIEL NUNES,PSD,PINDOBACU,DENTRO,30,0.02,0.0,0.0
GABRIEL NUNES,PSD,SAO GABRIEL,DENTRO,30,0.02,0.0,0.0
GABRIEL NUNES,PSD,IBICUI,DENTRO,29,0.02,0.0,0.0
GABRIEL NUNES,PSD,UTINGA,DENTRO,27,0.02,0.0,0.0
GABRIEL NUNES,PSD,VARZEA NOVA,DENTRO,26,0.02,0.0,0.0
GABRIEL NUNES,PSD,SANTO AMARO,DENTRO,26,0.02,0.0,0.0
GABRIEL NUNES,PSD,APORA,DENTRO,26,0.02,0.0,0.0
GABRIEL NUNES,PSD,SEABRA,DENTRO,26,0.02,0.0,0.0
GABRIEL NUNES,PSD,SAO JOSE DO JACUIPE,DENTRO,25,0.02,0.0,0.0
